datetime,total,month,weekDay,day,hour
7/7/2008 3:00,89247,7,5.2,7,3
7/7/2008 4:00,91880,7,5,7,4
7/7/2008 5:00,104936,7,4.8,7,5
7/7/2008 6:00,144228,7,4.6,7,6
7/7/2008 7:00,188012,7,4.4,7,7
7/7/2008 8:00,192421,7,4.2,7,8
7/7/2008 9:00,184092,7,4,7,9
7/7/2008 10:00,179291,7,3.8,7,10
7/7/2008 11:00,175484,7,3.6,7,11
7/7/2008 12:00,170384,7,3.4,7,12
7/7/2008 13:00,168497,7,3.2,7,13
7/7/2008 14:00,163849,7,3,7,14
7/7/2008 15:00,161161,7,2.8,7,15
7/7/2008 16:00,159141,7,2.6,7,16
7/7/2008 17:00,159758,7,2.4,7,17
7/7/2008 18:00,165898,7,2.2,7,18
7/7/2008 19:00,175630,7,2,7,19
7/7/2008 20:00,183980,7,1.8,7,20
7/7/2008 21:00,194129,7,1.6,7,21
7/7/2008 22:00,200958,7,1.4,7,22
7/7/2008 23:00,185414,7,1.2,7,23
7/8/2008 0:00,149891,7,1,8,12
7/8/2008 1:00,114490,7,1,8,1
7/8/2008 2:00,97021,7,1,8,2
7/8/2008 3:00,91391,7,1,8,3
7/8/2008 4:00,92788,7,1,8,4
7/8/2008 5:00,105278,7,1,8,5
7/8/2008 6:00,151146,7,1,8,6
7/8/2008 7:00,161432,7,1,8,7
7/8/2008 8:00,211725,7,1,8,8
7/8/2008 9:00,183977,7,1,8,9
7/8/2008 10:00,175756,7,1,8,10
7/8/2008 11:00,172389,7,1,8,11
7/8/2008 12:00,193149,7,1,8,12
7/8/2008 13:00,137033,7,1,8,13
7/8/2008 14:00,164239,7,1,8,14
7/8/2008 15:00,161295,7,1,8,15
7/8/2008 16:00,159776,7,1,8,16
7/8/2008 17:00,161711,7,1,8,17
7/8/2008 18:00,167877,7,1,8,18
7/8/2008 19:00,177444,7,1,8,19
7/8/2008 20:00,187385,7,1,8,20
7/8/2008 21:00,196952,7,1,8,21
7/8/2008 22:00,201062,7,1,8,22
7/8/2008 23:00,186556,7,1,8,23
7/9/2008 0:00,148856,7,2,9,12
7/9/2008 1:00,113396,7,2,9,1
7/9/2008 2:00,98521,7,2,9,2
7/9/2008 3:00,93645,7,2,9,3
7/9/2008 4:00,93627,7,2,9,4
7/9/2008 5:00,106816,7,2,9,5
7/9/2008 6:00,143020,7,2,9,6
7/9/2008 7:00,183306,7,2,9,7
7/9/2008 8:00,190695,7,2,9,8
7/9/2008 9:00,180544,7,2,9,9
7/9/2008 10:00,173129,7,2,9,10
7/9/2008 11:00,167740,7,2,9,11
7/9/2008 12:00,166118,7,2,9,12
7/9/2008 13:00,164166,7,2,9,13
7/9/2008 14:00,160233,7,2,9,14
7/9/2008 15:00,158853,7,2,9,15
7/9/2008 16:00,157433,7,2,9,16
7/9/2008 17:00,163057.6667,7,2,9,17
7/9/2008 18:00,168682.3333,7,2,9,18
7/9/2008 19:00,174307,7,2,9,19
7/9/2008 20:00,185865,7,2,9,20
7/9/2008 21:00,193897,7,2,9,21
7/9/2008 22:00,200565,7,2,9,22
7/9/2008 23:00,168713,7,2,9,23
7/10/2008 0:00,171432,7,3,10,12
7/10/2008 1:00,114393,7,3,10,1
7/10/2008 2:00,99955,7,3,10,2
7/10/2008 3:00,98494,7,3,10,3
7/10/2008 4:00,91670,7,3,10,4
7/10/2008 5:00,109060,7,3,10,5
7/10/2008 6:00,152618,7,3,10,6
7/10/2008 7:00,182726,7,3,10,7
7/10/2008 8:00,194165,7,3,10,8
7/10/2008 9:00,187637,7,3,10,9
7/10/2008 10:00,179771,7,3,10,10
7/10/2008 11:00,176073,7,3,10,11
7/10/2008 12:00,169677,7,3,10,12
7/10/2008 13:00,166162,7,3,10,13
7/10/2008 14:00,164129,7,3,10,14
7/10/2008 15:00,161749,7,3,10,15
7/10/2008 16:00,160019,7,3,10,16
7/10/2008 17:00,161415,7,3,10,17
7/10/2008 18:00,166474,7,3,10,18
7/10/2008 19:00,176565,7,3,10,19
7/10/2008 20:00,184916,7,3,10,20
7/10/2008 21:00,194044,7,3,10,21
7/10/2008 22:00,203126,7,3,10,22
7/10/2008 23:00,186984,7,3,10,23
7/11/2008 0:00,151533,7,4,11,12
7/11/2008 1:00,117970,7,4,11,1
7/11/2008 2:00,99303,7,4,11,2
7/11/2008 3:00,93457,7,4,11,3
7/11/2008 4:00,93841,7,4,11,4
7/11/2008 5:00,106347,7,4,11,5
7/11/2008 6:00,145061,7,4,11,6
7/11/2008 7:00,186420,7,4,11,7
7/11/2008 8:00,194523,7,4,11,8
7/11/2008 9:00,178768,7,4,11,9
7/11/2008 10:00,176205,7,4,11,10
7/11/2008 11:00,169114,7,4,11,11
7/11/2008 12:00,165806,7,4,11,12
7/11/2008 13:00,164375,7,4,11,13
7/11/2008 14:00,161078,7,4,11,14
7/11/2008 15:00,159033,7,4,11,15
7/11/2008 16:00,158216,7,4,11,16
7/11/2008 17:00,159343,7,4,11,17
7/11/2008 18:00,163760,7,4,11,18
7/11/2008 19:00,170013,7,4,11,19
7/11/2008 20:00,171385,7,4,11,20
7/11/2008 21:00,177853,7,4,11,21
7/11/2008 22:00,177170,7,4,11,22
7/11/2008 23:00,165246,7,4,11,23
7/12/2008 0:00,135758,7,5,12,12
7/12/2008 1:00,111867,7,5,12,1
7/12/2008 2:00,99471,7,5,12,2
7/12/2008 3:00,94879,7,5,12,3
7/12/2008 4:00,94384,7,5,12,4
7/12/2008 5:00,101389,7,5,12,5
7/12/2008 6:00,116094,7,5,12,6
7/12/2008 7:00,137255,7,5,12,7
7/12/2008 8:00,159661,7,5,12,8
7/12/2008 9:00,175557,7,5,12,9
7/12/2008 10:00,183182,7,5,12,10
7/12/2008 11:00,182744,7,5,12,11
7/12/2008 12:00,178319,7,5,12,12
7/12/2008 13:00,172273,7,5,12,13
7/12/2008 14:00,166433,7,5,12,14
7/12/2008 15:00,158215,7,5,12,15
7/12/2008 16:00,156139,7,5,12,16
7/12/2008 17:00,155098,7,5,12,17
7/12/2008 18:00,156723,7,5,12,18
7/12/2008 19:00,158065,7,5,12,19
7/12/2008 20:00,161663,7,5,12,20
7/12/2008 21:00,163011,7,5,12,21
7/12/2008 22:00,165894,7,5,12,22
7/12/2008 23:00,157480,7,5,12,23
7/13/2008 0:00,135200,7,6,13,12
7/13/2008 1:00,112547,7,6,13,1
7/13/2008 2:00,99485,7,6,13,2
7/13/2008 3:00,94919,7,6,13,3
7/13/2008 4:00,92973,7,6,13,4
7/13/2008 5:00,97093,7,6,13,5
7/13/2008 6:00,107846,7,6,13,6
7/13/2008 7:00,122912,7,6,13,7
7/13/2008 8:00,142435,7,6,13,8
7/13/2008 9:00,164483,7,6,13,9
7/13/2008 10:00,179006,7,6,13,10
7/13/2008 11:00,182267,7,6,13,11
7/13/2008 12:00,178104,7,6,13,12
7/13/2008 13:00,174470,7,6,13,13
7/13/2008 14:00,170005,7,6,13,14
7/13/2008 15:00,165980,7,6,13,15
7/13/2008 16:00,166803,7,6,13,16
7/13/2008 17:00,167849,7,6,13,17
7/13/2008 18:00,172611,7,6,13,18
7/13/2008 19:00,179823,7,6,13,19
7/13/2008 20:00,186498,7,6,13,20
7/13/2008 21:00,196224,7,6,13,21
7/13/2008 22:00,200196,7,6,13,22
7/13/2008 23:00,185081,7,6,13,23
7/14/2008 0:00,151790,7,5.8,14,12
7/14/2008 1:00,117632,7,5.6,14,1
7/14/2008 2:00,100776,7,5.4,14,2
7/14/2008 3:00,94227,7,5.2,14,3
7/14/2008 4:00,95175,7,5,14,4
7/14/2008 5:00,109208,7,4.8,14,5
7/14/2008 6:00,151678,7,4.6,14,6
7/14/2008 7:00,193460,7,4.4,14,7
7/14/2008 8:00,195321,7,4.2,14,8
7/14/2008 9:00,186347,7,4,14,9
7/14/2008 10:00,181385,7,3.8,14,10
7/14/2008 11:00,180040,7,3.6,14,11
7/14/2008 12:00,175231,7,3.4,14,12
7/14/2008 13:00,173360,7,3.2,14,13
7/14/2008 14:00,171913,7,3,14,14
7/14/2008 15:00,168510,7,2.8,14,15
7/14/2008 16:00,168145,7,2.6,14,16
7/14/2008 17:00,170770,7,2.4,14,17
7/14/2008 18:00,178885,7,2.2,14,18
7/14/2008 19:00,188721,7,2,14,19
7/14/2008 20:00,197054,7,1.8,14,20
7/14/2008 21:00,201917,7,1.6,14,21
7/14/2008 22:00,211211,7,1.4,14,22
7/14/2008 23:00,190489,7,1.2,14,23
7/15/2008 0:00,153231,7,1,15,12
7/15/2008 1:00,116822,7,1,15,1
7/15/2008 2:00,98705,7,1,15,2
7/15/2008 3:00,93996,7,1,15,3
7/15/2008 4:00,95563,7,1,15,4
7/15/2008 5:00,110745,7,1,15,5
7/15/2008 6:00,150606,7,1,15,6
7/15/2008 7:00,191151,7,1,15,7
7/15/2008 8:00,198952,7,1,15,8
7/15/2008 9:00,187369,7,1,15,9
7/15/2008 10:00,179699,7,1,15,10
7/15/2008 11:00,175445,7,1,15,11
7/15/2008 12:00,172538,7,1,15,12
7/15/2008 13:00,170235,7,1,15,13
7/15/2008 14:00,168582,7,1,15,14
7/15/2008 15:00,166865,7,1,15,15
7/15/2008 16:00,166908,7,1,15,16
7/15/2008 17:00,169664,7,1,15,17
7/15/2008 18:00,176661,7,1,15,18
7/15/2008 19:00,190127,7,1,15,19
7/15/2008 20:00,198203,7,1,15,20
7/15/2008 21:00,208883,7,1,15,21
7/15/2008 22:00,213303,7,1,15,22
7/15/2008 23:00,194689,7,1,15,23
7/16/2008 0:00,153823,7,2,16,12
7/16/2008 1:00,119760,7,2,16,1
7/16/2008 2:00,101705,7,2,16,2
7/16/2008 3:00,97097,7,2,16,3
7/16/2008 4:00,97846,7,2,16,4
7/16/2008 5:00,111763,7,2,16,5
7/16/2008 6:00,152350,7,2,16,6
7/16/2008 7:00,191797,7,2,16,7
7/16/2008 8:00,196595,7,2,16,8
7/16/2008 9:00,187982,7,2,16,9
7/16/2008 10:00,181654,7,2,16,10
7/16/2008 11:00,177924,7,2,16,11
7/16/2008 12:00,175527,7,2,16,12
7/16/2008 13:00,174439,7,2,16,13
7/16/2008 14:00,173890,7,2,16,14
7/16/2008 15:00,170108,7,2,16,15
7/16/2008 16:00,168760,7,2,16,16
7/16/2008 17:00,169344,7,2,16,17
7/16/2008 18:00,176184,7,2,16,18
7/16/2008 19:00,185838,7,2,16,19
7/16/2008 20:00,194225,7,2,16,20
7/16/2008 21:00,196142,7,2,16,21
7/16/2008 22:00,198079,7,2,16,22
7/16/2008 23:00,175247,7,2,16,23
7/17/2008 0:00,142095,7,3,17,12
7/17/2008 1:00,111373,7,3,17,1
7/17/2008 2:00,98942,7,3,17,2
7/17/2008 3:00,95520,7,3,17,3
7/17/2008 4:00,97167,7,3,17,4
7/17/2008 5:00,111452,7,3,17,5
7/17/2008 6:00,150222,7,3,17,6
7/17/2008 7:00,189256,7,3,17,7
7/17/2008 8:00,195248,7,3,17,8
7/17/2008 9:00,185084,7,3,17,9
7/17/2008 10:00,177625,7,3,17,10
7/17/2008 11:00,173890,7,3,17,11
7/17/2008 12:00,173341,7,3,17,12
7/17/2008 13:00,168941,7,3,17,13
7/17/2008 14:00,167102,7,3,17,14
7/17/2008 15:00,167385,7,3,17,15
7/17/2008 16:00,166922,7,3,17,16
7/17/2008 17:00,167871,7,3,17,17
7/17/2008 18:00,173051,7,3,17,18
7/17/2008 19:00,182673,7,3,17,19
7/17/2008 20:00,187546,7,3,17,20
7/17/2008 21:00,189699,7,3,17,21
7/17/2008 22:00,198614,7,3,17,22
7/17/2008 23:00,184390,7,3,17,23
7/18/2008 0:00,165581,7,4,18,12
7/18/2008 1:00,116406,7,4,18,1
7/18/2008 2:00,98231,7,4,18,2
7/18/2008 3:00,94047,7,4,18,3
7/18/2008 4:00,95221,7,4,18,4
7/18/2008 5:00,111484,7,4,18,5
7/18/2008 6:00,151177,7,4,18,6
7/18/2008 7:00,188292,7,4,18,7
7/18/2008 8:00,188256,7,4,18,8
7/18/2008 9:00,180497,7,4,18,9
7/18/2008 10:00,176415,7,4,18,10
7/18/2008 11:00,174212,7,4,18,11
7/18/2008 12:00,172817,7,4,18,12
7/18/2008 13:00,167590,7,4,18,13
7/18/2008 14:00,162292,7,4,18,14
7/18/2008 15:00,161805,7,4,18,15
7/18/2008 16:00,166325.5,7,4,18,16
7/18/2008 17:00,170846,7,4,18,17
7/18/2008 18:00,162600,7,4,18,18
7/18/2008 19:00,163457,7,4,18,19
7/18/2008 20:00,168080,7,4,18,20
7/18/2008 21:00,168559,7,4,18,21
7/18/2008 22:00,167139,7,4,18,22
7/18/2008 23:00,158799,7,4,18,23
7/19/2008 0:00,141529,7,5,19,12
7/19/2008 1:00,124259,7,5,19,1
7/19/2008 2:00,117984,7,5,19,2
7/19/2008 3:00,115699.5,7,5,19,3
7/19/2008 4:00,113415,7,5,19,4
7/19/2008 5:00,117256,7,5,19,5
7/19/2008 6:00,125620,7,5,19,6
7/19/2008 7:00,137068,7,5,19,7
7/19/2008 8:00,150937,7,5,19,8
7/19/2008 9:00,167758,7,5,19,9
7/19/2008 10:00,172759,7,5,19,10
7/19/2008 11:00,172650,7,5,19,11
7/19/2008 12:00,169587,7,5,19,12
7/19/2008 13:00,168652,7,5,19,13
7/19/2008 14:00,166697,7,5,19,14
7/19/2008 15:00,161823,7,5,19,15
7/19/2008 16:00,159423,7,5,19,16
7/19/2008 17:00,155291,7,5,19,17
7/19/2008 18:00,157338,7,5,19,18
7/19/2008 19:00,158929,7,5,19,19
7/19/2008 20:00,160474,7,5,19,20
7/19/2008 21:00,161812,7,5,19,21
7/19/2008 22:00,162675,7,5,19,22
7/19/2008 23:00,162551,7,5,19,23
7/20/2008 0:00,139200,7,6,20,12
7/20/2008 1:00,115849,7,6,20,1
7/20/2008 2:00,102050,7,6,20,2
7/20/2008 3:00,96812,7,6,20,3
7/20/2008 4:00,97469,7,6,20,4
7/20/2008 5:00,98956,7,6,20,5
7/20/2008 6:00,107359,7,6,20,6
7/20/2008 7:00,121144,7,6,20,7
7/20/2008 8:00,142364,7,6,20,8
7/20/2008 9:00,163354,7,6,20,9
7/20/2008 10:00,175548,7,6,20,10
7/20/2008 11:00,178944,7,6,20,11
7/20/2008 12:00,176476,7,6,20,12
7/20/2008 13:00,173905,7,6,20,13
7/20/2008 14:00,171464,7,6,20,14
7/20/2008 15:00,169050,7,6,20,15
7/20/2008 16:00,169332,7,6,20,16
7/20/2008 17:00,169917,7,6,20,17
7/20/2008 18:00,175270,7,6,20,18
7/20/2008 19:00,181646,7,6,20,19
7/20/2008 20:00,185551,7,6,20,20
7/20/2008 21:00,194554,7,6,20,21
7/20/2008 22:00,196563,7,6,20,22
7/20/2008 23:00,185448,7,6,20,23
7/21/2008 0:00,156208.6667,7,5.8,21,12
7/21/2008 1:00,126969.3333,7,5.6,21,1
7/21/2008 2:00,97730,7,5.4,21,2
7/21/2008 3:00,91775,7,5.2,21,3
7/21/2008 4:00,91864,7,5,21,4
7/21/2008 5:00,107338,7,4.8,21,5
7/21/2008 6:00,144014,7,4.6,21,6
7/21/2008 7:00,182701,7,4.4,21,7
7/21/2008 8:00,183818,7,4.2,21,8
7/21/2008 9:00,179639,7,4,21,9
7/21/2008 10:00,177069,7,3.8,21,10
7/21/2008 11:00,173611,7,3.6,21,11
7/21/2008 12:00,173663,7,3.4,21,12
7/21/2008 13:00,163303,7,3.2,21,13
7/21/2008 14:00,163691,7,3,21,14
7/21/2008 15:00,161776,7,2.8,21,15
7/21/2008 16:00,163293.3333,7,2.6,21,16
7/21/2008 17:00,164810.6667,7,2.4,21,17
7/21/2008 18:00,166328,7,2.2,21,18
7/21/2008 19:00,175329,7,2,21,19
7/21/2008 20:00,180304,7,1.8,21,20
7/21/2008 21:00,186668,7,1.6,21,21
7/21/2008 22:00,188639,7,1.4,21,22
7/21/2008 23:00,180604,7,1.2,21,23
7/22/2008 0:00,149945,7,1,22,12
7/22/2008 1:00,118149,7,1,22,1
7/22/2008 2:00,114437,7,1,22,2
7/22/2008 3:00,117357,7,1,22,3
7/22/2008 4:00,117879,7,1,22,4
7/22/2008 5:00,124126,7,1,22,5
7/22/2008 6:00,160170,7,1,22,6
7/22/2008 7:00,170819.5,7,1,22,7
7/22/2008 8:00,181469,7,1,22,8
7/22/2008 9:00,179161.5,7,1,22,9
7/22/2008 10:00,176854,7,1,22,10
7/22/2008 11:00,174546.5,7,1,22,11
7/22/2008 12:00,172239,7,1,22,12
7/22/2008 13:00,170337,7,1,22,13
7/22/2008 14:00,166796,7,1,22,14
7/22/2008 15:00,109855,7,1,22,15
7/22/2008 16:00,161588,7,1,22,16
7/22/2008 17:00,165379,7,1,22,17
7/22/2008 18:00,173644,7,1,22,18
7/22/2008 19:00,183455,7,1,22,19
7/22/2008 20:00,190422,7,1,22,20
7/22/2008 21:00,196478,7,1,22,21
7/22/2008 22:00,204916,7,1,22,22
7/22/2008 23:00,185747,7,1,22,23
7/23/2008 0:00,147346,7,2,23,12
7/23/2008 1:00,114769,7,2,23,1
7/23/2008 2:00,100365,7,2,23,2
7/23/2008 3:00,96903,7,2,23,3
7/23/2008 4:00,97044,7,2,23,4
7/23/2008 5:00,111562,7,2,23,5
7/23/2008 6:00,151107,7,2,23,6
7/23/2008 7:00,194510,7,2,23,7
7/23/2008 8:00,195418,7,2,23,8
7/23/2008 9:00,186086,7,2,23,9
7/23/2008 10:00,180873,7,2,23,10
7/23/2008 11:00,176726,7,2,23,11
7/23/2008 12:00,171557,7,2,23,12
7/23/2008 13:00,169727,7,2,23,13
7/23/2008 14:00,165922,7,2,23,14
7/23/2008 15:00,163274,7,2,23,15
7/23/2008 16:00,162713,7,2,23,16
7/23/2008 17:00,164353,7,2,23,17
7/23/2008 18:00,169239,7,2,23,18
7/23/2008 19:00,180282,7,2,23,19
7/23/2008 20:00,187205,7,2,23,20
7/23/2008 21:00,194882,7,2,23,21
7/23/2008 22:00,202711,7,2,23,22
7/23/2008 23:00,183714,7,2,23,23
7/24/2008 0:00,145944,7,3,24,12
7/24/2008 1:00,116661,7,3,24,1
7/24/2008 2:00,101152,7,3,24,2
7/24/2008 3:00,96954,7,3,24,3
7/24/2008 4:00,97940,7,3,24,4
7/24/2008 5:00,111901,7,3,24,5
7/24/2008 6:00,152262,7,3,24,6
7/24/2008 7:00,190643,7,3,24,7
7/24/2008 8:00,195232,7,3,24,8
7/24/2008 9:00,186238,7,3,24,9
7/24/2008 10:00,179965,7,3,24,10
7/24/2008 11:00,174227,7,3,24,11
7/24/2008 12:00,171682,7,3,24,12
7/24/2008 13:00,168422,7,3,24,13
7/24/2008 14:00,166374,7,3,24,14
7/24/2008 15:00,164076,7,3,24,15
7/24/2008 16:00,164558,7,3,24,16
7/24/2008 17:00,166009,7,3,24,17
7/24/2008 18:00,170743,7,3,24,18
7/24/2008 19:00,179689,7,3,24,19
7/24/2008 20:00,189058,7,3,24,20
7/24/2008 21:00,194713,7,3,24,21
7/24/2008 22:00,201758,7,3,24,22
7/24/2008 23:00,182601,7,3,24,23
7/25/2008 0:00,145676,7,4,25,12
7/25/2008 1:00,116150,7,4,25,1
7/25/2008 2:00,99798,7,4,25,2
7/25/2008 3:00,94709,7,4,25,3
7/25/2008 4:00,96266,7,4,25,4
7/25/2008 5:00,111744,7,4,25,5
7/25/2008 6:00,151331,7,4,25,6
7/25/2008 7:00,189029,7,4,25,7
7/25/2008 8:00,193472,7,4,25,8
7/25/2008 9:00,185731,7,4,25,9
7/25/2008 10:00,178954,7,4,25,10
7/25/2008 11:00,174320,7,4,25,11
7/25/2008 12:00,171422,7,4,25,12
7/25/2008 13:00,168891,7,4,25,13
7/25/2008 14:00,166868,7,4,25,14
7/25/2008 15:00,163643,7,4,25,15
7/25/2008 16:00,162767,7,4,25,16
7/25/2008 17:00,166142,7,4,25,17
7/25/2008 18:00,167887,7,4,25,18
7/25/2008 19:00,173985,7,4,25,19
7/25/2008 20:00,179990,7,4,25,20
7/25/2008 21:00,182453,7,4,25,21
7/25/2008 22:00,183641,7,4,25,22
7/25/2008 23:00,169047,7,4,25,23
7/26/2008 0:00,141554,7,5,26,12
7/26/2008 1:00,117616,7,5,26,1
7/26/2008 2:00,103863,7,5,26,2
7/26/2008 3:00,98799,7,5,26,3
7/26/2008 4:00,98881,7,5,26,4
7/26/2008 5:00,104429,7,5,26,5
7/26/2008 6:00,118567,7,5,26,6
7/26/2008 7:00,139029,7,5,26,7
7/26/2008 8:00,160393,7,5,26,8
7/26/2008 9:00,176392,7,5,26,9
7/26/2008 10:00,182526,7,5,26,10
7/26/2008 11:00,182158,7,5,26,11
7/26/2008 12:00,176842,7,5,26,12
7/26/2008 13:00,171605,7,5,26,13
7/26/2008 14:00,165580,7,5,26,14
7/26/2008 15:00,161825,7,5,26,15
7/26/2008 16:00,159290,7,5,26,16
7/26/2008 17:00,157554,7,5,26,17
7/26/2008 18:00,159259,7,5,26,18
7/26/2008 19:00,160915,7,5,26,19
7/26/2008 20:00,162998,7,5,26,20
7/26/2008 21:00,163271,7,5,26,21
7/26/2008 22:00,168096,7,5,26,22
7/26/2008 23:00,156449,7,5,26,23
7/27/2008 0:00,133635,7,6,27,12
7/27/2008 1:00,113943,7,6,27,1
7/27/2008 2:00,100753,7,6,27,2
7/27/2008 3:00,94826,7,6,27,3
7/27/2008 4:00,94281,7,6,27,4
7/27/2008 5:00,98205,7,6,27,5
7/27/2008 6:00,106585,7,6,27,6
7/27/2008 7:00,121556,7,6,27,7
7/27/2008 8:00,144151,7,6,27,8
7/27/2008 9:00,161420,7,6,27,9
7/27/2008 10:00,172910,7,6,27,10
7/27/2008 11:00,176577,7,6,27,11
7/27/2008 12:00,175505,7,6,27,12
7/27/2008 13:00,172700,7,6,27,13
7/27/2008 14:00,167890,7,6,27,14
7/27/2008 15:00,164862,7,6,27,15
7/27/2008 16:00,164468,7,6,27,16
7/27/2008 17:00,165987,7,6,27,17
7/27/2008 18:00,170966,7,6,27,18
7/27/2008 19:00,177673,7,6,27,19
7/27/2008 20:00,184141,7,6,27,20
7/27/2008 21:00,192490,7,6,27,21
7/27/2008 22:00,190270,7,6,27,22
7/27/2008 23:00,178632,7,6,27,23
7/28/2008 0:00,150544,7,5.8,28,12
7/28/2008 1:00,115526,7,5.6,28,1
7/28/2008 2:00,101074,7,5.4,28,2
7/28/2008 3:00,93742,7,5.2,28,3
7/28/2008 4:00,94985,7,5,28,4
7/28/2008 5:00,108700,7,4.8,28,5
7/28/2008 6:00,151716,7,4.6,28,6
7/28/2008 7:00,192673,7,4.4,28,7
7/28/2008 8:00,190992,7,4.2,28,8
7/28/2008 9:00,180993,7,4,28,9
7/28/2008 10:00,174709,7,3.8,28,10
7/28/2008 11:00,172120,7,3.6,28,11
7/28/2008 12:00,170185,7,3.4,28,12
7/28/2008 13:00,167432,7,3.2,28,13
7/28/2008 14:00,164669,7,3,28,14
7/28/2008 15:00,162287,7,2.8,28,15
7/28/2008 16:00,159290,7,2.6,28,16
7/28/2008 17:00,160958,7,2.4,28,17
7/28/2008 18:00,169022,7,2.2,28,18
7/28/2008 19:00,179058,7,2,28,19
7/28/2008 20:00,190425,7,1.8,28,20
7/28/2008 21:00,196062,7,1.6,28,21
7/28/2008 22:00,197596,7,1.4,28,22
7/28/2008 23:00,174093,7,1.2,28,23
7/29/2008 0:00,136673,7,1,29,12
7/29/2008 1:00,111882,7,1,29,1
7/29/2008 2:00,97402,7,1,29,2
7/29/2008 3:00,94043,7,1,29,3
7/29/2008 4:00,94475,7,1,29,4
7/29/2008 5:00,107658,7,1,29,5
7/29/2008 6:00,146120,7,1,29,6
7/29/2008 7:00,186947,7,1,29,7
7/29/2008 8:00,188850,7,1,29,8
7/29/2008 9:00,177192,7,1,29,9
7/29/2008 10:00,173844,7,1,29,10
7/29/2008 11:00,170744,7,1,29,11
7/29/2008 12:00,167011,7,1,29,12
7/29/2008 13:00,165856,7,1,29,13
7/29/2008 14:00,162188,7,1,29,14
7/29/2008 15:00,160969,7,1,29,15
7/29/2008 16:00,160883,7,1,29,16
7/29/2008 17:00,162055,7,1,29,17
7/29/2008 18:00,168199,7,1,29,18
7/29/2008 19:00,180343,7,1,29,19
7/29/2008 20:00,189225,7,1,29,20
7/29/2008 21:00,200209,7,1,29,21
7/29/2008 22:00,200859,7,1,29,22
7/29/2008 23:00,176618,7,1,29,23
7/30/2008 0:00,139053,7,2,30,12
7/30/2008 1:00,111817,7,2,30,1
7/30/2008 2:00,98946,7,2,30,2
7/30/2008 3:00,93170,7,2,30,3
7/30/2008 4:00,93852,7,2,30,4
7/30/2008 5:00,109228,7,2,30,5
7/30/2008 6:00,148284,7,2,30,6
7/30/2008 7:00,187305,7,2,30,7
7/30/2008 8:00,190845,7,2,30,8
7/30/2008 9:00,181644,7,2,30,9
7/30/2008 10:00,176537,7,2,30,10
7/30/2008 11:00,173327,7,2,30,11
7/30/2008 12:00,170773,7,2,30,12
7/30/2008 13:00,166424,7,2,30,13
7/30/2008 14:00,163006,7,2,30,14
7/30/2008 15:00,158599,7,2,30,15
7/30/2008 16:00,160328,7,2,30,16
7/30/2008 17:00,161693,7,2,30,17
7/30/2008 18:00,168934,7,2,30,18
7/30/2008 19:00,178460,7,2,30,19
7/30/2008 20:00,186424,7,2,30,20
7/30/2008 21:00,196711,7,2,30,21
7/30/2008 22:00,203632,7,2,30,22
7/30/2008 23:00,177488,7,2,30,23
7/31/2008 0:00,141104,7,3,31,12
7/31/2008 1:00,110363,7,3,31,1
7/31/2008 2:00,96770,7,3,31,2
7/31/2008 3:00,91755,7,3,31,3
7/31/2008 4:00,93618,7,3,31,4
7/31/2008 5:00,118214,7,3,31,5
7/31/2008 6:00,151954,7,3,31,6
7/31/2008 7:00,181946,7,3,31,7
7/31/2008 8:00,181010,7,3,31,8
7/31/2008 9:00,180977,7,3,31,9
7/31/2008 10:00,178594,7,3,31,10
7/31/2008 11:00,174460,7,3,31,11
7/31/2008 12:00,169192,7,3,31,12
7/31/2008 13:00,167481,7,3,31,13
7/31/2008 14:00,164134,7,3,31,14
7/31/2008 15:00,161137,7,3,31,15
7/31/2008 16:00,161508,7,3,31,16
7/31/2008 17:00,162419,7,3,31,17
7/31/2008 18:00,167314,7,3,31,18
7/31/2008 19:00,177223,7,3,31,19
7/31/2008 20:00,186870,7,3,31,20
7/31/2008 21:00,198053,7,3,31,21
7/31/2008 22:00,202596,7,3,31,22
7/31/2008 23:00,180792,7,3,31,23
8/1/2008 0:00,146531,8,4,1,12
8/1/2008 1:00,112270,8,4,1,1
8/1/2008 2:00,98279,8,4,1,2
8/1/2008 3:00,94453,8,4,1,3
8/1/2008 4:00,94380,8,4,1,4
8/1/2008 5:00,108120,8,4,1,5
8/1/2008 6:00,149482,8,4,1,6
8/1/2008 7:00,188562,8,4,1,7
8/1/2008 8:00,190944,8,4,1,8
8/1/2008 9:00,184575,8,4,1,9
8/1/2008 10:00,178762,8,4,1,10
8/1/2008 11:00,176508,8,4,1,11
8/1/2008 12:00,172029,8,4,1,12
8/1/2008 13:00,167286,8,4,1,13
8/1/2008 14:00,163315,8,4,1,14
8/1/2008 15:00,160153,8,4,1,15
8/1/2008 16:00,161292,8,4,1,16
8/1/2008 17:00,163121,8,4,1,17
8/1/2008 18:00,166497,8,4,1,18
8/1/2008 19:00,172430,8,4,1,19
8/1/2008 20:00,178685,8,4,1,20
8/1/2008 21:00,181587,8,4,1,21
8/1/2008 22:00,181578,8,4,1,22
8/1/2008 23:00,165753,8,4,1,23
8/2/2008 0:00,135951,8,5,2,12
8/2/2008 1:00,113370,8,5,2,1
8/2/2008 2:00,99348,8,5,2,2
8/2/2008 3:00,93582,8,5,2,3
8/2/2008 4:00,94417,8,5,2,4
8/2/2008 5:00,101610,8,5,2,5
