,datetime,total,month,weekDay,day,hour,isHoliday
23871,9/22/2007 15:00,193275.0,9,5.0,22,15,0
23872,9/22/2007 16:00,188999.0,9,5.0,22,16,0
23873,9/22/2007 17:00,187736.0,9,5.0,22,17,0
23874,9/22/2007 18:00,189369.0,9,5.0,22,18,0
23875,9/22/2007 19:00,196685.0,9,5.0,22,19,0
23876,9/22/2007 20:00,206376.0,9,5.0,22,20,0
23877,9/22/2007 21:00,205585.0,9,5.0,22,21,0
23878,9/22/2007 22:00,195530.0,9,5.0,22,22,0
23879,9/22/2007 23:00,180814.0,9,5.0,22,23,0
23880,9/23/2007 0:00,156212.0,9,6.0,23,12,0
23881,9/23/2007 1:00,128014.0,9,6.0,23,1,0
23882,9/23/2007 2:00,113999.0,9,6.0,23,2,0
23883,9/23/2007 3:00,105737.0,9,6.0,23,3,0
23884,9/23/2007 4:00,100838.0,9,6.0,23,4,0
23885,9/23/2007 5:00,102812.0,9,6.0,23,5,0
23886,9/23/2007 6:00,109025.0,9,6.0,23,6,0
23887,9/23/2007 7:00,126903.0,9,6.0,23,7,0
23888,9/23/2007 8:00,169699.0,9,6.0,23,8,0
23889,9/23/2007 9:00,201823.0,9,6.0,23,9,0
23890,9/23/2007 10:00,224969.0,9,6.0,23,10,0
23891,9/23/2007 11:00,230006.0,9,6.0,23,11,0
23892,9/23/2007 12:00,223963.0,9,6.0,23,12,0
23893,9/23/2007 13:00,217092.0,9,6.0,23,13,0
23894,9/23/2007 14:00,206481.0,9,6.0,23,14,0
23895,9/23/2007 15:00,198950.0,9,6.0,23,15,0
23896,9/23/2007 16:00,201367.0,9,6.0,23,16,0
23897,9/23/2007 17:00,201505.0,9,6.0,23,17,0
23898,9/23/2007 18:00,208619.0,9,6.0,23,18,0
23899,9/23/2007 19:00,222050.0,9,6.0,23,19,0
23900,9/23/2007 20:00,254772.0,9,6.0,23,20,0
23901,9/23/2007 21:00,266179.0,9,6.0,23,21,0
23902,9/23/2007 22:00,239583.0,9,6.0,23,22,0
23903,9/23/2007 23:00,211017.0,9,6.0,23,23,0
23904,9/24/2007 0:00,165700.0,9,5.8,24,12,0
23905,9/24/2007 1:00,129181.0,9,5.6,24,1,0
23906,9/24/2007 2:00,110482.0,9,5.4,24,2,0
23907,9/24/2007 3:00,99428.0,9,5.2,24,3,0
23908,9/24/2007 4:00,101342.0,9,5.0,24,4,0
23909,9/24/2007 5:00,112868.0,9,4.8,24,5,0
23910,9/24/2007 6:00,172722.0,9,4.6,24,6,0
23911,9/24/2007 7:00,236693.0,9,4.4,24,7,0
23912,9/24/2007 8:00,232920.0,9,4.2,24,8,0
23913,9/24/2007 9:00,222845.0,9,4.0,24,9,0
23914,9/24/2007 10:00,214090.0,9,3.8,24,10,0
23915,9/24/2007 11:00,208328.0,9,3.6,24,11,0
23916,9/24/2007 12:00,205687.0,9,3.4,24,12,0
23917,9/24/2007 13:00,196077.0,9,3.2,24,13,0
23918,9/24/2007 14:00,192692.0,9,3.0,24,14,0
23919,9/24/2007 15:00,188255.0,9,2.8,24,15,0
23920,9/24/2007 16:00,195392.0,9,2.6,24,16,0
23921,9/24/2007 17:00,188339.0,9,2.4,24,17,0
23922,9/24/2007 18:00,196607.0,9,2.2,24,18,0
23923,9/24/2007 19:00,215172.0,9,2.0,24,19,0
23924,9/24/2007 20:00,228893.0,9,1.8,24,20,0
23925,9/24/2007 21:00,246754.0,9,1.6,24,21,0
23926,9/24/2007 22:00,236292.0,9,1.4,24,22,0
23927,9/24/2007 23:00,199344.0,9,1.2,24,23,0
23928,9/25/2007 0:00,154294.0,9,1.0,25,12,0
23929,9/25/2007 1:00,121961.0,9,1.0,25,1,0
23930,9/25/2007 2:00,111338.0,9,1.0,25,2,0
23931,9/25/2007 3:00,103575.0,9,1.0,25,3,0
23932,9/25/2007 4:00,103458.0,9,1.0,25,4,0
23933,9/25/2007 5:00,111851.0,9,1.0,25,5,0
23934,9/25/2007 6:00,167851.0,9,1.0,25,6,0
23935,9/25/2007 7:00,234465.0,9,1.0,25,7,0
23936,9/25/2007 8:00,230927.0,9,1.0,25,8,0
23937,9/25/2007 9:00,220774.0,9,1.0,25,9,0
23938,9/25/2007 10:00,210324.0,9,1.0,25,10,0
23939,9/25/2007 11:00,203767.0,9,1.0,25,11,0
23940,9/25/2007 12:00,197924.0,9,1.0,25,12,0
23941,9/25/2007 13:00,193429.0,9,1.0,25,13,0
23942,9/25/2007 14:00,188871.0,9,1.0,25,14,0
23943,9/25/2007 15:00,184978.0,9,1.0,25,15,0
23944,9/25/2007 16:00,185107.0,9,1.0,25,16,0
23945,9/25/2007 17:00,186082.0,9,1.0,25,17,0
23946,9/25/2007 18:00,194544.0,9,1.0,25,18,0
23947,9/25/2007 19:00,215374.0,9,1.0,25,19,0
23948,9/25/2007 20:00,225924.0,9,1.0,25,20,0
23949,9/25/2007 21:00,248440.0,9,1.0,25,21,0
23950,9/25/2007 22:00,236939.0,9,1.0,25,22,0
23951,9/25/2007 23:00,199413.0,9,1.0,25,23,0
23952,9/26/2007 0:00,158580.0,9,2.0,26,12,0
23953,9/26/2007 1:00,122332.0,9,2.0,26,1,0
23954,9/26/2007 2:00,110628.0,9,2.0,26,2,0
23955,9/26/2007 3:00,104173.0,9,2.0,26,3,0
23956,9/26/2007 4:00,103374.0,9,2.0,26,4,0
23957,9/26/2007 5:00,113649.0,9,2.0,26,5,0
23958,9/26/2007 6:00,164872.0,9,2.0,26,6,0
23959,9/26/2007 7:00,236992.0,9,2.0,26,7,0
23960,9/26/2007 8:00,232528.0,9,2.0,26,8,0
23961,9/26/2007 9:00,222299.0,9,2.0,26,9,0
23962,9/26/2007 10:00,211108.0,9,2.0,26,10,0
23963,9/26/2007 11:00,203828.0,9,2.0,26,11,0
23964,9/26/2007 12:00,197098.0,9,2.0,26,12,0
23965,9/26/2007 13:00,192630.0,9,2.0,26,13,0
23966,9/26/2007 14:00,189644.0,9,2.0,26,14,0
23967,9/26/2007 15:00,187712.0,9,2.0,26,15,0
23968,9/26/2007 16:00,185786.0,9,2.0,26,16,0
23969,9/26/2007 17:00,186910.0,9,2.0,26,17,0
23970,9/26/2007 18:00,194608.0,9,2.0,26,18,0
23971,9/26/2007 19:00,214093.0,9,2.0,26,19,0
23972,9/26/2007 20:00,227516.0,9,2.0,26,20,0
23973,9/26/2007 21:00,248238.0,9,2.0,26,21,0
23974,9/26/2007 22:00,238650.0,9,2.0,26,22,0
23975,9/26/2007 23:00,204214.0,9,2.0,26,23,0
23976,9/27/2007 0:00,154836.0,9,3.0,27,12,0
23977,9/27/2007 1:00,128556.0,9,3.0,27,1,0
23978,9/27/2007 2:00,111768.0,9,3.0,27,2,0
23979,9/27/2007 3:00,103170.0,9,3.0,27,3,0
23980,9/27/2007 4:00,102082.0,9,3.0,27,4,0
23981,9/27/2007 5:00,113222.0,9,3.0,27,5,0
23982,9/27/2007 6:00,166759.0,9,3.0,27,6,0
23983,9/27/2007 7:00,236800.0,9,3.0,27,7,0
23984,9/27/2007 8:00,231115.0,9,3.0,27,8,0
23985,9/27/2007 9:00,218933.0,9,3.0,27,9,0
23986,9/27/2007 10:00,205740.0,9,3.0,27,10,0
23987,9/27/2007 11:00,198086.0,9,3.0,27,11,0
23988,9/27/2007 12:00,194493.0,9,3.0,27,12,0
23989,9/27/2007 13:00,192941.0,9,3.0,27,13,0
23990,9/27/2007 14:00,187631.0,9,3.0,27,14,0
23991,9/27/2007 15:00,183432.0,9,3.0,27,15,0
23992,9/27/2007 16:00,182738.0,9,3.0,27,16,0
23993,9/27/2007 17:00,183810.0,9,3.0,27,17,0
23994,9/27/2007 18:00,192176.0,9,3.0,27,18,0
23995,9/27/2007 19:00,210753.0,9,3.0,27,19,0
23996,9/27/2007 20:00,221121.0,9,3.0,27,20,0
23997,9/27/2007 21:00,245313.0,9,3.0,27,21,0
23998,9/27/2007 22:00,233835.0,9,3.0,27,22,0
23999,9/27/2007 23:00,201399.0,9,3.0,27,23,0
24000,9/28/2007 0:00,155701.0,9,4.0,28,12,0
24001,9/28/2007 1:00,126567.0,9,4.0,28,1,0
24002,9/28/2007 2:00,108864.0,9,4.0,28,2,0
24003,9/28/2007 3:00,99815.0,9,4.0,28,3,0
24004,9/28/2007 4:00,103359.0,9,4.0,28,4,0
24005,9/28/2007 5:00,117277.0,9,4.0,28,5,0
24006,9/28/2007 6:00,166579.0,9,4.0,28,6,0
24007,9/28/2007 7:00,229562.0,9,4.0,28,7,0
24008,9/28/2007 8:00,229375.0,9,4.0,28,8,0
24009,9/28/2007 9:00,215867.0,9,4.0,28,9,0
24010,9/28/2007 10:00,205846.0,9,4.0,28,10,0
24011,9/28/2007 11:00,212498.0,9,4.0,28,11,0
24012,9/28/2007 12:00,198135.0,9,4.0,28,12,0
24013,9/28/2007 13:00,193415.0,9,4.0,28,13,0
24014,9/28/2007 14:00,190308.0,9,4.0,28,14,0
24015,9/28/2007 15:00,186420.0,9,4.0,28,15,0
24016,9/28/2007 16:00,183555.0,9,4.0,28,16,0
24017,9/28/2007 17:00,183118.0,9,4.0,28,17,0
24018,9/28/2007 18:00,189845.0,9,4.0,28,18,0
24019,9/28/2007 19:00,200636.0,9,4.0,28,19,0
24020,9/28/2007 20:00,205843.0,9,4.0,28,20,0
24021,9/28/2007 21:00,220468.0,9,4.0,28,21,0
24022,9/28/2007 22:00,208288.0,9,4.0,28,22,0
24023,9/28/2007 23:00,186575.0,9,4.0,28,23,0
24024,9/29/2007 0:00,156654.0,9,5.0,29,12,0
24025,9/29/2007 1:00,125442.0,9,5.0,29,1,0
24026,9/29/2007 2:00,112530.0,9,5.0,29,2,0
24027,9/29/2007 3:00,103611.0,9,5.0,29,3,0
24028,9/29/2007 4:00,101985.0,9,5.0,29,4,0
24029,9/29/2007 5:00,106505.0,9,5.0,29,5,0
24030,9/29/2007 6:00,116685.0,9,5.0,29,6,0
24031,9/29/2007 7:00,149013.0,9,5.0,29,7,0
24032,9/29/2007 8:00,186273.0,9,5.0,29,8,0
24033,9/29/2007 9:00,218221.0,9,5.0,29,9,0
24034,9/29/2007 10:00,231633.0,9,5.0,29,10,0
24035,9/29/2007 11:00,229815.0,9,5.0,29,11,0
24036,9/29/2007 12:00,217687.0,9,5.0,29,12,0
24037,9/29/2007 13:00,209708.0,9,5.0,29,13,0
24038,9/29/2007 14:00,203537.0,9,5.0,29,14,0
24039,9/29/2007 15:00,194313.0,9,5.0,29,15,0
24040,9/29/2007 16:00,189206.0,9,5.0,29,16,0
24041,9/29/2007 17:00,187401.0,9,5.0,29,17,0
24042,9/29/2007 18:00,191138.0,9,5.0,29,18,0
24043,9/29/2007 19:00,196504.0,9,5.0,29,19,0
24044,9/29/2007 20:00,203730.0,9,5.0,29,20,0
24045,9/29/2007 21:00,202433.0,9,5.0,29,21,0
24046,9/29/2007 22:00,193409.0,9,5.0,29,22,0
24047,9/29/2007 23:00,184587.0,9,5.0,29,23,0
24048,9/30/2007 0:00,151915.0,9,6.0,30,12,0
24049,9/30/2007 1:00,123921.0,9,6.0,30,1,0
24050,9/30/2007 2:00,112431.0,9,6.0,30,2,0
24051,9/30/2007 3:00,101079.0,9,6.0,30,3,0
24052,9/30/2007 4:00,99651.0,9,6.0,30,4,0
24053,9/30/2007 5:00,101520.0,9,6.0,30,5,0
24054,9/30/2007 6:00,107424.0,9,6.0,30,6,0
24055,9/30/2007 7:00,128431.0,9,6.0,30,7,0
24056,9/30/2007 8:00,172020.0,9,6.0,30,8,0
24057,9/30/2007 9:00,208677.0,9,6.0,30,9,0
24058,9/30/2007 10:00,224974.0,9,6.0,30,10,0
24059,9/30/2007 11:00,228989.0,9,6.0,30,11,0
24060,9/30/2007 12:00,223328.0,9,6.0,30,12,0
24061,9/30/2007 13:00,212759.0,9,6.0,30,13,0
24062,9/30/2007 14:00,203206.0,9,6.0,30,14,0
24063,9/30/2007 15:00,197317.0,9,6.0,30,15,0
24064,9/30/2007 16:00,199087.0,9,6.0,30,16,0
24065,9/30/2007 17:00,200688.0,9,6.0,30,17,0
24066,9/30/2007 18:00,205457.0,9,6.0,30,18,0
24067,9/30/2007 19:00,219790.0,9,6.0,30,19,0
24068,9/30/2007 20:00,248213.0,9,6.0,30,20,0
24069,9/30/2007 21:00,261429.0,9,6.0,30,21,0
24070,9/30/2007 22:00,236442.0,9,6.0,30,22,0
24071,9/30/2007 23:00,203495.0,9,6.0,30,23,0
24072,10/1/2007 0:00,163693.0,10,5.8,1,12,0
24073,10/1/2007 1:00,130271.0,10,5.6,1,1,0
24074,10/1/2007 2:00,110095.0,10,5.4,1,2,0
24075,10/1/2007 3:00,100632.0,10,5.2,1,3,0
24076,10/1/2007 4:00,101030.0,10,5.0,1,4,0
24077,10/1/2007 5:00,109355.0,10,4.8,1,5,0
24078,10/1/2007 6:00,167302.0,10,4.6,1,6,0
24079,10/1/2007 7:00,237627.0,10,4.4,1,7,0
24080,10/1/2007 8:00,232543.0,10,4.2,1,8,0
24081,10/1/2007 9:00,223025.0,10,4.0,1,9,0
24082,10/1/2007 10:00,213143.0,10,3.8,1,10,0
24083,10/1/2007 11:00,206213.0,10,3.6,1,11,0
24084,10/1/2007 12:00,201871.0,10,3.4,1,12,0
24085,10/1/2007 13:00,196730.0,10,3.2,1,13,0
24086,10/1/2007 14:00,191590.0,10,3.0,1,14,0
24087,10/1/2007 15:00,187160.0,10,2.8,1,15,0
24088,10/1/2007 16:00,186122.0,10,2.6,1,16,0
24089,10/1/2007 17:00,184605.0,10,2.4,1,17,0
24090,10/1/2007 18:00,193776.0,10,2.2,1,18,0
24091,10/1/2007 19:00,211475.0,10,2.0,1,19,0
24092,10/1/2007 20:00,222086.0,10,1.8,1,20,0
24093,10/1/2007 21:00,241945.0,10,1.6,1,21,0
24094,10/1/2007 22:00,230186.0,10,1.4,1,22,0
24095,10/1/2007 23:00,199365.0,10,1.2,1,23,0
24096,10/2/2007 0:00,151112.0,10,1.0,2,12,0
24097,10/2/2007 1:00,121919.0,10,1.0,2,1,0
24098,10/2/2007 2:00,106691.0,10,1.0,2,2,0
24099,10/2/2007 3:00,99870.0,10,1.0,2,3,0
24100,10/2/2007 4:00,100201.0,10,1.0,2,4,0
24101,10/2/2007 5:00,109042.0,10,1.0,2,5,0
24102,10/2/2007 6:00,166068.0,10,1.0,2,6,0
24103,10/2/2007 7:00,231135.0,10,1.0,2,7,0
24104,10/2/2007 8:00,230977.0,10,1.0,2,8,0
24105,10/2/2007 9:00,220698.0,10,1.0,2,9,0
24106,10/2/2007 10:00,209221.0,10,1.0,2,10,0
24107,10/2/2007 11:00,202254.0,10,1.0,2,11,0
24108,10/2/2007 12:00,196393.0,10,1.0,2,12,0
24109,10/2/2007 13:00,191034.0,10,1.0,2,13,0
24110,10/2/2007 14:00,187044.0,10,1.0,2,14,0
24111,10/2/2007 15:00,185301.0,10,1.0,2,15,0
24112,10/2/2007 16:00,184508.0,10,1.0,2,16,0
24113,10/2/2007 17:00,184327.0,10,1.0,2,17,0
24114,10/2/2007 18:00,195479.0,10,1.0,2,18,0
24115,10/2/2007 19:00,214750.0,10,1.0,2,19,0
24116,10/2/2007 20:00,224266.0,10,1.0,2,20,0
24117,10/2/2007 21:00,244532.0,10,1.0,2,21,0
24118,10/2/2007 22:00,232945.0,10,1.0,2,22,0
24119,10/2/2007 23:00,203287.0,10,1.0,2,23,0
24120,10/3/2007 0:00,155551.0,10,2.0,3,12,0
24121,10/3/2007 1:00,124450.0,10,2.0,3,1,0
24122,10/3/2007 2:00,110905.0,10,2.0,3,2,0
24123,10/3/2007 3:00,99883.0,10,2.0,3,3,0
24124,10/3/2007 4:00,103029.0,10,2.0,3,4,0
24125,10/3/2007 5:00,116510.0,10,2.0,3,5,0
24126,10/3/2007 6:00,164467.0,10,2.0,3,6,0
24127,10/3/2007 7:00,236943.0,10,2.0,3,7,0
24128,10/3/2007 8:00,232261.0,10,2.0,3,8,0
24129,10/3/2007 9:00,220660.0,10,2.0,3,9,0
24130,10/3/2007 10:00,209943.0,10,2.0,3,10,0
24131,10/3/2007 11:00,201108.0,10,2.0,3,11,0
24132,10/3/2007 12:00,195907.0,10,2.0,3,12,0
24133,10/3/2007 13:00,194189.0,10,2.0,3,13,0
24134,10/3/2007 14:00,190984.0,10,2.0,3,14,0
24135,10/3/2007 15:00,185243.0,10,2.0,3,15,0
24136,10/3/2007 16:00,183757.0,10,2.0,3,16,0
24137,10/3/2007 17:00,184900.0,10,2.0,3,17,0
24138,10/3/2007 18:00,194220.0,10,2.0,3,18,0
24139,10/3/2007 19:00,213764.0,10,2.0,3,19,0
24140,10/3/2007 20:00,224694.0,10,2.0,3,20,0
24141,10/3/2007 21:00,244191.0,10,2.0,3,21,0
24142,10/3/2007 22:00,235671.0,10,2.0,3,22,0
24143,10/3/2007 23:00,204592.0,10,2.0,3,23,0
24144,10/4/2007 0:00,155511.0,10,3.0,4,12,0
24145,10/4/2007 1:00,123290.0,10,3.0,4,1,0
24146,10/4/2007 2:00,112393.0,10,3.0,4,2,0
24147,10/4/2007 3:00,101807.0,10,3.0,4,3,0
24148,10/4/2007 4:00,102169.0,10,3.0,4,4,0
24149,10/4/2007 5:00,111493.0,10,3.0,4,5,0
24150,10/4/2007 6:00,165730.0,10,3.0,4,6,0
24151,10/4/2007 7:00,230926.0,10,3.0,4,7,0
24152,10/4/2007 8:00,232835.0,10,3.0,4,8,0
24153,10/4/2007 9:00,220508.0,10,3.0,4,9,0
24154,10/4/2007 10:00,210421.0,10,3.0,4,10,0
24155,10/4/2007 11:00,201382.0,10,3.0,4,11,0
24156,10/4/2007 12:00,197821.0,10,3.0,4,12,0
24157,10/4/2007 13:00,191480.0,10,3.0,4,13,0
24158,10/4/2007 14:00,187945.0,10,3.0,4,14,0
24159,10/4/2007 15:00,185163.0,10,3.0,4,15,0
24160,10/4/2007 16:00,184543.0,10,3.0,4,16,0
24161,10/4/2007 17:00,186165.0,10,3.0,4,17,0
24162,10/4/2007 18:00,195298.0,10,3.0,4,18,0
24163,10/4/2007 19:00,216180.0,10,3.0,4,19,0
24164,10/4/2007 20:00,218673.0,10,3.0,4,20,0
24165,10/4/2007 21:00,238882.0,10,3.0,4,21,0
24166,10/4/2007 22:00,230327.0,10,3.0,4,22,0
24167,10/4/2007 23:00,201480.0,10,3.0,4,23,0
24168,10/5/2007 0:00,157990.0,10,4.0,5,12,0
24169,10/5/2007 1:00,122234.0,10,4.0,5,1,0
24170,10/5/2007 2:00,112435.0,10,4.0,5,2,0
24171,10/5/2007 3:00,101965.0,10,4.0,5,3,0
24172,10/5/2007 4:00,99595.0,10,4.0,5,4,0
24173,10/5/2007 5:00,110328.0,10,4.0,5,5,0
24174,10/5/2007 6:00,166890.0,10,4.0,5,6,0
24175,10/5/2007 7:00,230860.0,10,4.0,5,7,0
24176,10/5/2007 8:00,228053.0,10,4.0,5,8,0
24177,10/5/2007 9:00,217855.0,10,4.0,5,9,0
24178,10/5/2007 10:00,208214.0,10,4.0,5,10,0
24179,10/5/2007 11:00,199372.0,10,4.0,5,11,0
24180,10/5/2007 12:00,195138.0,10,4.0,5,12,0
24181,10/5/2007 13:00,193284.0,10,4.0,5,13,0
24182,10/5/2007 14:00,192534.0,10,4.0,5,14,0
24183,10/5/2007 15:00,186028.0,10,4.0,5,15,0
24184,10/5/2007 16:00,187294.0,10,4.0,5,16,0
24185,10/5/2007 17:00,187350.0,10,4.0,5,17,0
24186,10/5/2007 18:00,193190.0,10,4.0,5,18,0
24187,10/5/2007 19:00,207843.0,10,4.0,5,19,0
24188,10/5/2007 20:00,209195.0,10,4.0,5,20,0
24189,10/5/2007 21:00,221181.0,10,4.0,5,21,0
24190,10/5/2007 22:00,208445.0,10,4.0,5,22,0
24191,10/5/2007 23:00,189734.0,10,4.0,5,23,0
24192,10/6/2007 0:00,158851.0,10,5.0,6,12,0
24193,10/6/2007 1:00,127241.0,10,5.0,6,1,0
24194,10/6/2007 2:00,114445.0,10,5.0,6,2,0
24195,10/6/2007 3:00,105278.0,10,5.0,6,3,0
24196,10/6/2007 4:00,101092.0,10,5.0,6,4,0
24197,10/6/2007 5:00,107519.0,10,5.0,6,5,0
24198,10/6/2007 6:00,120686.0,10,5.0,6,6,0
24199,10/6/2007 7:00,148869.0,10,5.0,6,7,0
24200,10/6/2007 8:00,186472.0,10,5.0,6,8,0
24201,10/6/2007 9:00,216464.0,10,5.0,6,9,0
24202,10/6/2007 10:00,226527.0,10,5.0,6,10,0
24203,10/6/2007 11:00,225383.0,10,5.0,6,11,0
24204,10/6/2007 12:00,218641.0,10,5.0,6,12,0
24205,10/6/2007 13:00,210455.0,10,5.0,6,13,0
24206,10/6/2007 14:00,205773.0,10,5.0,6,14,0
24207,10/6/2007 15:00,199591.0,10,5.0,6,15,0
24208,10/6/2007 16:00,194108.0,10,5.0,6,16,0
24209,10/6/2007 17:00,196090.0,10,5.0,6,17,0
24210,10/6/2007 18:00,199220.0,10,5.0,6,18,0
24211,10/6/2007 19:00,204448.0,10,5.0,6,19,0
24212,10/6/2007 20:00,202700.0,10,5.0,6,20,0
24213,10/6/2007 21:00,207378.0,10,5.0,6,21,0
24214,10/6/2007 22:00,193381.0,10,5.0,6,22,0
24215,10/6/2007 23:00,188629.0,10,5.0,6,23,0
24216,10/7/2007 0:00,157976.0,10,6.0,7,12,0
24217,10/7/2007 1:00,128732.0,10,6.0,7,1,0
24218,10/7/2007 2:00,116161.0,10,6.0,7,2,0
24219,10/7/2007 3:00,102726.0,10,6.0,7,3,0
24220,10/7/2007 4:00,99798.0,10,6.0,7,4,0
24221,10/7/2007 5:00,100764.0,10,6.0,7,5,0
24222,10/7/2007 6:00,108134.0,10,6.0,7,6,0
24223,10/7/2007 7:00,127759.0,10,6.0,7,7,0
24224,10/7/2007 8:00,164976.0,10,6.0,7,8,0
24225,10/7/2007 9:00,198974.0,10,6.0,7,9,0
24226,10/7/2007 10:00,223669.0,10,6.0,7,10,0
24227,10/7/2007 11:00,232884.0,10,6.0,7,11,0
24228,10/7/2007 12:00,231310.0,10,6.0,7,12,0
24229,10/7/2007 13:00,222211.0,10,6.0,7,13,0
24230,10/7/2007 14:00,216590.0,10,6.0,7,14,0
24231,10/7/2007 15:00,211731.0,10,6.0,7,15,0
24232,10/7/2007 16:00,212324.0,10,6.0,7,16,0
24233,10/7/2007 17:00,214441.0,10,6.0,7,17,0
24234,10/7/2007 18:00,221425.0,10,6.0,7,18,0
24235,10/7/2007 19:00,238568.0,10,6.0,7,19,0
24236,10/7/2007 20:00,250903.0,10,6.0,7,20,0
24237,10/7/2007 21:00,263672.0,10,6.0,7,21,0
24238,10/7/2007 22:00,240108.0,10,6.0,7,22,0
24239,10/7/2007 23:00,210564.0,10,6.0,7,23,0
24240,10/8/2007 0:00,167176.0,10,5.8,8,12,0
24241,10/8/2007 1:00,127843.0,10,5.6,8,1,0
24242,10/8/2007 2:00,113952.0,10,5.4,8,2,0
24243,10/8/2007 3:00,103103.0,10,5.2,8,3,0
24244,10/8/2007 4:00,102337.0,10,5.0,8,4,0
24245,10/8/2007 5:00,111463.0,10,4.8,8,5,0
24246,10/8/2007 6:00,168901.0,10,4.6,8,6,0
24247,10/8/2007 7:00,225412.0,10,4.4,8,7,0
24248,10/8/2007 8:00,221899.0,10,4.2,8,8,0
24249,10/8/2007 9:00,213493.0,10,4.0,8,9,0
24250,10/8/2007 10:00,208023.0,10,3.8,8,10,0
24251,10/8/2007 11:00,205682.0,10,3.6,8,11,0
24252,10/8/2007 12:00,203151.0,10,3.4,8,12,0
24253,10/8/2007 13:00,199984.0,10,3.2,8,13,0
24254,10/8/2007 14:00,197027.0,10,3.0,8,14,0
24255,10/8/2007 15:00,190239.0,10,2.8,8,15,0
24256,10/8/2007 16:00,187820.0,10,2.6,8,16,0
24257,10/8/2007 17:00,188775.0,10,2.4,8,17,0
24258,10/8/2007 18:00,198590.0,10,2.2,8,18,0
24259,10/8/2007 19:00,214747.0,10,2.0,8,19,0
24260,10/8/2007 20:00,225919.0,10,1.8,8,20,0
24261,10/8/2007 21:00,241844.0,10,1.6,8,21,0
24262,10/8/2007 22:00,235444.0,10,1.4,8,22,0
24263,10/8/2007 23:00,207885.0,10,1.2,8,23,0
24264,10/9/2007 0:00,161995.0,10,1.0,9,12,0
24265,10/9/2007 1:00,126350.0,10,1.0,9,1,0
24266,10/9/2007 2:00,114213.0,10,1.0,9,2,0
24267,10/9/2007 3:00,103659.0,10,1.0,9,3,0
24268,10/9/2007 4:00,103961.0,10,1.0,9,4,0
24269,10/9/2007 5:00,110929.0,10,1.0,9,5,0
24270,10/9/2007 6:00,159326.0,10,1.0,9,6,0
24271,10/9/2007 7:00,224997.0,10,1.0,9,7,0
24272,10/9/2007 8:00,222332.0,10,1.0,9,8,0
24273,10/9/2007 9:00,213927.0,10,1.0,9,9,0
24274,10/9/2007 10:00,206387.0,10,1.0,9,10,0
24275,10/9/2007 11:00,203915.0,10,1.0,9,11,0
24276,10/9/2007 12:00,198341.0,10,1.0,9,12,0
24277,10/9/2007 13:00,195114.0,10,1.0,9,13,0
24278,10/9/2007 14:00,192522.0,10,1.0,9,14,0
24279,10/9/2007 15:00,187503.0,10,1.0,9,15,0
24280,10/9/2007 16:00,186162.0,10,1.0,9,16,0
24281,10/9/2007 17:00,186445.0,10,1.0,9,17,0
24282,10/9/2007 18:00,195600.0,10,1.0,9,18,0
24283,10/9/2007 19:00,219386.0,10,1.0,9,19,0
24284,10/9/2007 20:00,227714.0,10,1.0,9,20,0
24285,10/9/2007 21:00,244346.0,10,1.0,9,21,0
24286,10/9/2007 22:00,236815.0,10,1.0,9,22,0
24287,10/9/2007 23:00,209742.0,10,1.0,9,23,0
24288,10/10/2007 0:00,165437.0,10,2.0,10,12,0
24289,10/10/2007 1:00,127830.0,10,2.0,10,1,0
24290,10/10/2007 2:00,109176.0,10,2.0,10,2,0
24291,10/10/2007 3:00,100932.0,10,2.0,10,3,0
24292,10/10/2007 4:00,102228.0,10,2.0,10,4,0
24293,10/10/2007 5:00,113879.0,10,2.0,10,5,0
24294,10/10/2007 6:00,165773.0,10,2.0,10,6,0
24295,10/10/2007 7:00,221139.0,10,2.0,10,7,0
24296,10/10/2007 8:00,224772.0,10,2.0,10,8,0
24297,10/10/2007 9:00,217801.0,10,2.0,10,9,0
24298,10/10/2007 10:00,208986.0,10,2.0,10,10,0
24299,10/10/2007 11:00,202501.0,10,2.0,10,11,0
24300,10/10/2007 12:00,197920.0,10,2.0,10,12,0
24301,10/10/2007 13:00,193105.0,10,2.0,10,13,0
24302,10/10/2007 14:00,190462.0,10,2.0,10,14,0
24303,10/10/2007 15:00,186419.0,10,2.0,10,15,0
24304,10/10/2007 16:00,185145.0,10,2.0,10,16,0
24305,10/10/2007 17:00,185476.0,10,2.0,10,17,0
24306,10/10/2007 18:00,197216.0,10,2.0,10,18,0
24307,10/10/2007 19:00,215269.0,10,2.0,10,19,0
24308,10/10/2007 20:00,225612.0,10,2.0,10,20,0
24309,10/10/2007 21:00,245430.0,10,2.0,10,21,0
24310,10/10/2007 22:00,239407.0,10,2.0,10,22,0
24311,10/10/2007 23:00,202589.0,10,2.0,10,23,0
24312,10/11/2007 0:00,169689.0,10,3.0,11,12,0
24313,10/11/2007 1:00,125391.0,10,3.0,11,1,0
24314,10/11/2007 2:00,113061.0,10,3.0,11,2,0
24315,10/11/2007 3:00,104957.0,10,3.0,11,3,0
24316,10/11/2007 4:00,103213.0,10,3.0,11,4,0
24317,10/11/2007 5:00,111449.0,10,3.0,11,5,0
24318,10/11/2007 6:00,163448.0,10,3.0,11,6,0
24319,10/11/2007 7:00,224985.0,10,3.0,11,7,0
24320,10/11/2007 8:00,224664.0,10,3.0,11,8,0
